OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
6912,1125,215,0.00331090434,0
6913,1125,1102,0.00446682987,0
6914,1125,1116,0.00660119447,0
6915,1125,1920,0.00641192798,0
6916,1125,1921,0.00122950218,0
6917,1126,427,0.00787714047,0
6918,1126,428,0.00074866791,0
6919,1126,1154,0.00519604984,0
6920,1126,1298,0.00118153505,0
6921,1126,1312,0.00000000000,1
6922,1126,1889,0.00412113477,0
6923,1126,1947,0.00837889697,0
6924,1127,274,0.00456219331,0
6925,1127,782,0.00194742386,0
6926,1127,919,0.00221495273,0
6927,1127,959,0.00406484870,0
6928,1127,1372,0.00111162822,0
6929,1127,1398,0.00169710779,0
6930,1127,1962,0.00000000000,1
6931,1128,372,0.00309132280,0
6932,1128,373,0.00525822548,0
6933,1128,981,0.01633304043,0
6934,1128,1535,0.01140715260,0
6935,1128,1536,0.00000000000,1
6936,1128,1739,0.00300575932,0
6937,1128,1740,0.00248332726,0
6938,1128,2104,0.00000000000,1
6939,1129,81,0.00281363129,0
6940,1129,82,0.00093390232,0
6941,1129,716,0.00277647100,0
6942,1129,717,0.00598544954,0
6943,1129,966,0.00176082905,0
6944,1129,1130,0.00178998060,0
6945,1129,1765,0.00117445452,0
6946,1130,966,0.01109372535,0
6947,1130,967,0.00089438622,0
6948,1130,1129,0.00178998060,0
6949,1130,1765,0.01109211754,0
6950,1130,1766,0.00089593827,0
6951,1131,1132,0.00000000000,1
6952,1131,1141,0.00309789033,0
6953,1131,1814,0.00322349017,0
6954,1131,1823,0.00593127959,0
6955,1131,1852,0.00422380012,0
6956,1131,1862,0.00309131635,0
6957,1131,2051,0.00000000000,1
6958,1132,480,0.00000000000,1
6959,1132,481,0.00309343823,0
6960,1132,603,0.00000000000,1
6961,1132,1131,0.00000000000,1
6962,1132,1141,0.00616781036,0
6963,1132,1813,0.00616627340,0
6964,1132,1823,0.00309341780,0
6965,1133,274,0.00275796989,0
6966,1133,452,0.00593694521,0
6967,1133,999,0.00099316160,0
6968,1133,1269,0.00180682289,0
6969,1133,1289,0.00264547086,0
6970,1133,1584,0.00264424500,0
6971,1133,1964,0.00000000000,1
6972,1134,310,0.00623485245,0
6973,1134,479,0.00311812923,0
6974,1134,558,0.00410606989,0
6975,1134,616,0.00905641212,0
6976,1134,750,0.01060881293,0
6977,1134,767,0.00290595633,0
6978,1134,784,0.00401212966,0
6979,1134,807,0.00186937881,0
6980,1134,808,0.00186791886,0
6981,1134,1098,0.01345606885,0
6982,1134,1135,0.00362529858,0
6983,1134,1375,0.00340289349,0
6984,1134,1686,0.00412640388,0
6985,1134,1738,0.00407401797,0
6986,1134,1866,0.00691655343,0
6987,1135,604,0.00958150456,0
6988,1135,616,0.00133349072,0
6989,1135,767,0.00044388856,0
6990,1135,785,0.00320073560,0
6991,1135,903,0.00534085516,0
6992,1135,1134,0.00362529858,0
6993,1135,1397,0.00000000000,1
6994,1136,850,0.00565164131,0
6995,1136,909,0.00000000000,1
6996,1136,1368,0.00546567494,0
6997,1136,1372,0.00231867079,0
6998,1136,1398,0.00788932524,0
6999,1137,543,0.00448655656,0
7000,1137,1138,0.00403996858,0
7001,1137,1219,0.00574720771,0
7002,1137,1220,0.00091708503,0
7003,1137,1725,0.00233034528,0
7004,1137,1726,0.00310638158,0
7005,1138,356,0.00089831793,0
7006,1138,357,0.00377098238,0
7007,1138,1137,0.00403996858,0
7008,1138,1220,0.00420261232,0
7009,1138,1726,0.00445556495,0
7010,1139,950,0.00426043695,0
7011,1139,1163,0.00573804695,0
7012,1139,1245,0.00364471892,0
7013,1139,1957,0.00358423038,0
7014,1139,1961,0.00451436812,0
7015,1139,2033,0.00000000000,1
7016,1140,1083,0.00000000000,1
7017,1140,1148,0.00314261800,0
7018,1140,1254,0.00838889004,0
7019,1140,1351,0.00000000000,1
7020,1140,1539,0.00904286261,0
7021,1141,481,0.00000000000,1
7022,1141,603,0.00309486206,0
7023,1141,1131,0.00309789033,0
7024,1141,1132,0.00616781036,0
7025,1141,1159,0.00000000000,1
7026,1141,1814,0.00616594829,0
7027,1141,1823,0.00000000000,1
7028,1142,1161,0.00557137795,0
7029,1142,1170,0.00352874507,0
7030,1142,1300,0.00040167365,0
7031,1142,1724,0.00819878746,0
7032,1142,1884,0.00000000000,1
7033,1142,1917,0.01089660564,0
7034,1142,2058,0.00000000000,1
7035,1143,1162,0.00453906771,0
7036,1143,1696,0.01245423750,0
7037,1143,1860,0.01898146814,0
7038,1143,2103,0.01753964115,0
7039,1143,2107,0.00000000000,1
7040,1143,2110,0.01127978255,0
7041,1144,567,0.00616983095,0
7042,1144,1153,0.00320602366,0
7043,1144,1256,0.00616923980,0
7044,1144,1514,0.00000000000,1
7045,1144,2151,0.00321124977,0
7046,1145,485,0.00276324588,0
7047,1145,1146,0.00266832737,0
7048,1145,1230,0.00000000000,1
7049,1145,1231,0.00414327232,0
7050,1145,1908,0.00383776825,0
7051,1145,1963,0.00000000000,1
7052,1146,569,0.00000000000,1
7053,1146,1145,0.00266832737,0
7054,1146,1206,0.00183635464,0
7055,1146,1231,0.00000000000,1
7056,1146,1331,0.00315786789,0
7057,1146,1773,0.00359524059,0
7058,1146,1908,0.00074578307,0
7059,1146,1963,0.00437012532,0
7060,1147,569,0.00168321796,0
7061,1147,1168,0.00251268551,0
7062,1147,1267,0.00437338363,0
7063,1147,1389,0.00311336266,0
7064,1147,1782,0.00520064925,0
7065,1148,1083,0.00690030471,0
7066,1148,1140,0.00314261800,0
7067,1148,1254,0.00000000000,1
7068,1148,1351,0.00615835276,0
7069,1148,1539,0.00000000000,1
7070,1148,2150,0.00241818259,0
7071,1149,542,0.01199616214,0
7072,1149,1210,0.00000000000,1
7073,1149,1669,0.00000000000,1
7074,1149,1989,0.01418723256,0
7075,1149,2011,0.01345196856,0
7076,1149,2137,0.00660835637,0
7077,1150,1884,0.01171116289,0
7078,1150,1916,0.00574899860,0
7079,1150,1917,0.00704867467,0
7080,1151,542,0.01705210876,0
7081,1151,1152,0.02478306401,0
7082,1151,1210,0.00000000000,1
7083,1151,1321,0.00000000000,1
7084,1151,1322,0.00915836624,0
7085,1151,1669,0.00441210207,0
7086,1151,1983,0.00000000000,1
7087,1151,1991,0.00538728237,0
7088,1152,1151,0.02478306401,0
7089,1152,1321,0.01320197625,0
7090,1152,1322,0.00000000000,1
7091,1152,1669,0.00000000000,1
7092,1152,1983,0.02211838609,0
7093,1152,1992,0.00248410834,0
7094,1153,9,0.00000000000,1
7095,1153,567,0.00153040549,0
7096,1153,570,0.00350017270,0
7097,1153,1000,0.00350123859,0
7098,1153,1144,0.00320602366,0
7099,1153,1256,0.00078797388,0
7100,1153,1830,0.00553381269,0
7101,1154,1126,0.00519604984,0
7102,1154,1298,0.00000000000,1
7103,1154,1312,0.00541079380,0
7104,1154,1313,0.00435305631,0
7105,1154,1947,0.01091546316,0
7106,1155,1174,0.00344192322,0
7107,1155,1208,0.00390438673,0
7108,1155,1209,0.00156742040,0
7109,1155,2033,0.00290235766,0
7110,1156,280,0.00298637877,0
7111,1156,1112,0.01810123818,0
7112,1156,1117,0.00573208808,0
7113,1156,1157,0.01561213004,0
7114,1156,1648,0.00325423511,0
7115,1157,848,0.01162634015,0
7116,1157,1112,0.00343770735,0
7117,1157,1117,0.00355992497,0
7118,1157,1156,0.01561213004,0
7119,1157,1596,0.00000000000,1
7120,1158,13,0.00313187551,0
7121,1158,482,0.00443975185,0
7122,1158,1012,0.00536489036,0
7123,1158,1263,0.00172596423,0
7124,1158,1649,0.00488934547,0
7125,1159,3,0.00154816623,0
7126,1159,603,0.00616514760,0
7127,1159,1020,0.00249627329,0
7128,1159,1141,0.00000000000,1
7129,1159,1814,0.00323058459,0
7130,1159,2051,0.00110933415,0
7131,1159,2150,0.00570163707,0
7132,1160,788,0.00844163053,0
7133,1160,997,0.00487091355,0
7134,1160,1173,0.00970810258,0
7135,1160,1895,0.00829372753,0
7136,1161,984,0.01014719762,0
7137,1161,1142,0.00557137795,0
7138,1161,1162,0.01580944988,0
7139,1161,1300,0.01512301615,0
7140,1161,1696,0.00258307619,0
7141,1161,1724,0.00015368629,0
7142,1162,984,0.00421579078,0
7143,1162,1143,0.00453906771,0
7144,1162,1161,0.01580944988,0
7145,1162,1696,0.00065610771,0
7146,1162,2102,0.00801514348,0
7147,1162,2103,0.01508932265,0
7148,1162,2108,0.00000000000,1
7149,1162,2109,0.00415729215,0
7150,1163,950,0.00000000000,1
7151,1163,1139,0.00573804695,0
7152,1163,1164,0.00660271092,0
7153,1163,1177,0.00352444490,0
7154,1163,1178,0.00251261476,0
7155,1163,1957,0.00278795644,0
7156,1163,2033,0.00068470435,0
7157,1163,2036,0.00309210801,0
7158,1163,2037,0.00227855833,0
7159,1164,1163,0.00660271092,0
7160,1164,1178,0.00116891525,0
7161,1164,1957,0.00238882142,0
7162,1165,796,0.00213094127,0
7163,1165,1115,0.00359594517,0
7164,1165,1315,0.00724501418,0
7165,1165,1654,0.00094144261,0
7166,1165,1949,0.00169896298,0
7167,1166,954,0.00392811258,0
7168,1166,955,0.00000000000,1
7169,1166,1225,0.00540856596,0
7170,1166,1651,0.00446971681,0
7171,1166,1807,0.00174244421,0
7172,1167,712,0.00654311468,0
7173,1167,714,0.00203714117,0
7174,1167,715,0.00280033146,0
7175,1167,860,0.00248349061,0
7176,1167,861,0.00118155163,0
7177,1167,2004,0.00243797506,0
7178,1167,2014,0.00093517341,0
7179,1168,1147,0.00251268551,0
7180,1168,1232,0.00349684221,0
7181,1168,1236,0.00000000000,1
7182,1168,1267,0.00317885063,0
7183,1168,1274,0.00000000000,1
7184,1168,1277,0.00548206948,0
7185,1168,1389,0.00344578989,0
7186,1169,1096,0.00500536947,0
7187,1169,1764,0.00233241151,0
7188,1169,1828,0.00000000000,1
7189,1169,1831,0.00389156662,0
7190,1169,2073,0.00500093418,0
7191,1169,2160,0.00155294153,0
7192,1170,1142,0.00352874507,0
7193,1170,1619,0.00000000000,1
7194,1170,1724,0.00000000000,1
7195,1170,1872,0.00820565680,0
7196,1170,1884,0.02388674757,0
7197,1170,1917,0.00000000000,1
7198,1170,2058,0.01946606553,0
7199,1171,644,0.00613065060,0
7200,1171,1025,0.00000000000,1
7201,1171,1026,0.00262618799,0
7202,1171,1312,0.00158876010,0
7203,1171,1313,0.00294603151,0
7204,1171,1662,0.00926636486,0
7205,1171,1897,0.00306318096,0
7206,1171,1947,0.00000000000,1
7207,1171,2049,0.00000000000,1
7208,1171,2050,0.00615422067,0
7209,1172,545,0.01061450337,0
7210,1172,670,0.00854954948,0
7211,1172,729,0.00652222744,0
7212,1172,1173,0.01513244931,0
7213,1172,1237,0.00575014999,0
7214,1172,1422,0.00207523444,0
7215,1172,1767,0.00102427633,0
7216,1173,267,0.00536477825,0
7217,1173,486,0.00679789556,0
7218,1173,788,0.01598067431,0
7219,1173,1160,0.00970810258,0
7220,1173,1172,0.01513244931,0
7221,1173,1237,0.00062304502,0
7222,1174,490,0.00495353445,0
7223,1174,1155,0.00344192322,0
7224,1174,1208,0.00207536369,0
7225,1174,1209,0.00000000000,1
7226,1174,1869,0.00519386079,0
7227,1175,1305,0.00703242495,0
7228,1175,1306,0.00536770071,0
7229,1175,1743,0.00952775631,0
7230,1175,1859,0.01785934565,0
7231,1175,1996,0.00519215507,0
7232,1176,962,0.00293975290,0
7233,1176,963,0.00000000000,1
7234,1176,1011,0.00000000000,1
7235,1176,1232,0.00218067453,0
7236,1176,1274,0.00616813730,0
7237,1176,1374,0.00075604593,0
7238,1176,1785,0.00616702117,0
7239,1177,1163,0.00352444490,0
7240,1177,1178,0.00490119790,0
7241,1177,1337,0.00202204368,0
7242,1177,1338,0.00027956754,0
7243,1177,2036,0.00673843176,0
7244,1178,1163,0.00251261476,0
7245,1178,1164,0.00116891525,0
7246,1178,1177,0.00490119790,0
7247,1179,22,0.00478989208,0
7248,1179,674,0.00242718056,0
7249,1179,1180,0.00323101635,0
7250,1179,1682,0.00322749413,0
7251,1179,1684,0.00479951896,0
7252,1179,1967,0.00243264591,0
7253,1180,475,0.00515088816,0
7254,1180,674,0.00586706623,0
7255,1180,834,0.00326407523,0
7256,1180,835,0.00000000000,1
7257,1180,1179,0.00323101635,0
7258,1180,1684,0.00080770357,0
7259,1181,314,0.00133163782,0
7260,1181,318,0.00244955470,0
7261,1181,942,0.00331874186,0
7262,1181,1033,0.00517790071,0
7263,1181,1424,0.00692999826,0
7264,1181,1721,0.00000000000,1
7265,1182,1088,0.00927159849,0
7266,1182,1829,0.00934009594,0
7267,1183,1057,0.00534713921,0
7268,1183,2082,0.00227113018,0
7269,1183,2087,0.00111763395,0
7270,1183,2099,0.00617457331,0
7271,1184,514,0.00980506520,0
7272,1184,1058,0.01136234465,0
7273,1184,1916,0.00956113812,0
7274,1184,1954,0.00856327960,0
7275,1184,1997,0.00000000000,1
7276,1185,30,0.00312660653,0
7277,1185,31,0.00236362017,0
7278,1185,564,0.00228302735,0
7279,1185,593,0.00156911578,0
7280,1185,1716,0.00264327378,0
7281,1185,2158,0.00729576130,0
7282,1186,731,0.00577911819,0
7283,1186,998,0.00553421149,0
7284,1186,1007,0.00287762160,0
7285,1186,1272,0.00000000000,1
7286,1186,1407,0.00263143641,0
7287,1187,48,0.00404260731,0
7288,1187,573,0.00408280780,0
7289,1187,780,0.00430236386,0
7290,1187,804,0.00000000000,1
7291,1187,1194,0.00448811746,0
7292,1187,1592,0.00367525728,0
7293,1187,1848,0.00367809804,0
7294,1187,1849,0.00000000000,1
7295,1188,571,0.00786316490,0
7296,1188,572,0.00204601781,0
7297,1188,671,0.00340445326,0
7298,1188,794,0.00302142951,0
7299,1188,1286,0.00000000000,1
7300,1188,1434,0.00502631622,0
7301,1188,1435,0.00202134042,0
7302,1188,1565,0.00351661325,0
7303,1188,1566,0.00000000000,1
7304,1189,645,0.00648344128,0
7305,1189,924,0.00219123655,0
7306,1189,925,0.00569648052,0
7307,1189,1955,0.01148827382,0
7308,1189,2142,0.01568760462,0
7309,1190,578,0.00000000000,1
7310,1190,580,0.00276359016,0
7311,1190,684,0.00410784857,0
7312,1190,821,0.00087026417,0
7313,1190,823,0.00619178986,0
7314,1190,841,0.00134744348,0
7315,1190,1031,0.00000000000,1
7316,1190,1521,0.00195951320,0
7317,1190,2158,0.00515618474,0
7318,1191,749,0.00257182446,0
7319,1191,789,0.00421378592,0
7320,1191,936,0.00297215961,0
7321,1191,937,0.00296982571,0
7322,1191,1192,0.00448871595,0
7323,1191,1736,0.00086433289,0
7324,1191,1761,0.00431139732,0
7325,1192,88,0.00148743487,0
7326,1192,93,0.00000000000,1
7327,1192,94,0.00350424316,0
7328,1192,718,0.00369953407,0
7329,1192,789,0.00034880689,0
7330,1192,1191,0.00448871595,0
7331,1192,1552,0.00074873359,0
7332,1192,1554,0.00200606147,0
7333,1192,1736,0.00259105550,0
7334,1193,240,0.00093416856,0
7335,1193,241,0.00278207588,0
7336,1193,246,0.00185296746,0
7337,1193,247,0.00446532542,0
7338,1193,248,0.00446778984,0
7339,1193,1933,0.00186569352,0
7340,1194,494,0.00000000000,1
7341,1194,528,0.00450075951,0
7342,1194,1187,0.00448811746,0
7343,1194,1592,0.00330175645,0
7344,1194,1848,0.00000000000,1
7345,1194,1849,0.00330334149,0
7346,1194,1851,0.00000000000,1
7347,1195,450,0.00130742299,0
7348,1195,969,0.01471536845,0
7349,1195,1196,0.01142634104,0
7350,1195,1417,0.00129771933,0
7351,1195,1423,0.00356748089,0
7352,1195,1653,0.00000000000,1
7353,1196,941,0.00707648707,0
7354,1196,942,0.00000000000,1
7355,1196,1195,0.01142634104,0
7356,1196,1417,0.00000000000,1
7357,1196,1423,0.00187828929,0
7358,1196,1424,0.00000000000,1
7359,1196,1653,0.00181556000,0
7360,1196,1695,0.00473958830,0
7361,1197,184,0.00482309461,0
7362,1197,185,0.00100427920,0
7363,1197,186,0.00486572513,0
7364,1197,810,0.00074816520,0
7365,1197,1198,0.00318977905,0
7366,1197,1621,0.00279572267,0
7367,1198,186,0.00286707118,0
7368,1198,810,0.00320030930,0
7369,1198,858,0.01032442371,0
7370,1198,859,0.00184904247,0
7371,1198,1089,0.00408293157,0
7372,1198,1197,0.00318977905,0
7373,1199,47,0.00491838719,0
7374,1199,53,0.00149426599,0
7375,1199,637,0.00224175420,0
7376,1199,805,0.00491577767,0
7377,1199,1200,0.00373594850,0
7378,1200,40,0.00149346179,0
7379,1200,47,0.00284908841,0
7380,1200,804,0.00284912958,0
7381,1200,805,0.00224158647,0
7382,1200,862,0.00448499433,0
7383,1200,1199,0.00373594850,0
7384,1201,277,0.00466311831,0
7385,1201,887,0.00431166376,0
7386,1201,1586,0.00458265583,0
7387,1201,1588,0.00177136136,0
7388,1201,2075,0.00212782765,0
7389,1201,2076,0.00146062241,0
7390,1202,905,0.01037671698,0
7391,1202,1014,0.01205372068,0
7392,1202,1119,0.00810593548,0
7393,1202,1864,0.00000000000,1
7394,1202,1900,0.00714708853,0
7395,1203,514,0.00826960550,0
7396,1203,1483,0.00929057557,0
7397,1203,1916,0.00612514075,0
7398,1203,1993,0.00748404111,0
7399,1203,1994,0.00000000000,1
7400,1204,17,0.00226707023,0
7401,1204,826,0.00167277903,0
7402,1204,1233,0.00773119277,0
7403,1204,1932,0.00980918250,0
7404,1205,1240,0.01025489696,0
7405,1205,1305,0.00441014423,0
7406,1205,1306,0.00938792102,0
7407,1205,1323,0.00589098510,0
7408,1205,1445,0.00533624828,0
7409,1205,1743,0.00000000000,1
7410,1205,1872,0.00000000000,1
7411,1205,1884,0.01115294835,0
7412,1206,950,0.00237114792,0
7413,1206,1146,0.00183635464,0
7414,1206,1209,0.00000000000,1
7415,1206,1245,0.00000000000,1
7416,1206,1328,0.00313946980,0
7417,1206,1331,0.00161147891,0
7418,1206,1773,0.00519878099,0
7419,1207,863,0.00289307264,0
7420,1207,1293,0.00491537490,0
7421,1207,1340,0.00325433469,0
7422,1207,1577,0.00398417233,0
7423,1207,1579,0.00668937323,0
7424,1207,2048,0.01343483723,0
7425,1208,490,0.00000000000,1
7426,1208,1155,0.00390438673,0
7427,1208,1174,0.00207536369,0
7428,1208,1209,0.00575172888,0
7429,1209,490,0.00260430153,0
7430,1209,950,0.00884780435,0
7431,1209,1155,0.00156742040,0
7432,1209,1174,0.00000000000,1
7433,1209,1206,0.00000000000,1
7434,1209,1208,0.00575172888,0
7435,1209,1773,0.00432264394,0
7436,1209,2033,0.00541828631,0
7437,1210,542,0.00705149211,0
7438,1210,1149,0.00000000000,1
7439,1210,1151,0.00000000000,1
7440,1210,1991,0.01743951876,0
7441,1210,2011,0.01812148331,0
7442,1210,2137,0.01027540127,0
7443,1211,258,0.00113558547,0
7444,1211,259,0.00099413614,0
7445,1211,617,0.00446612475,0
7446,1211,1086,0.00802813601,0
7447,1211,1212,0.01331991911,0
7448,1211,1416,0.00799074306,0
7449,1211,1981,0.00000000000,1
7450,1211,1982,0.00507133427,0
7451,1212,259,0.00173056879,0
7452,1212,591,0.00451133695,0
7453,1212,1034,0.00468032126,0
7454,1212,1211,0.01331991911,0
7455,1212,1509,0.00000000000,1
7456,1212,1981,0.00597898814,0
7457,1212,1982,0.00000000000,1
7458,1213,667,0.00398225079,0
7459,1213,1214,0.00304043262,0
7460,1213,1513,0.00332147466,0
7461,1213,1663,0.00346538255,0
7462,1214,666,0.00198399300,0
7463,1214,667,0.00395642813,0
7464,1214,668,0.00305776290,0
7465,1214,1213,0.00304043262,0
7466,1214,1513,0.00199481630,0
7467,1215,957,0.00462282768,0
7468,1215,1344,0.00000000000,1
7469,1215,1514,0.00155454098,0
7470,1215,1515,0.01045635757,0
7471,1215,1821,0.00506543733,0
7472,1215,2044,0.00088442429,0
7473,1216,353,0.01563428757,0
7474,1216,354,0.00199051202,0
7475,1216,543,0.00748338892,0
7476,1216,1333,0.00000000000,1
7477,1216,1678,0.00280772187,0
7478,1216,1725,0.00124122354,0
7479,1216,1906,0.00050230293,0
7480,1216,2006,0.01258891622,0
7481,1217,1262,0.00147168489,0
7482,1217,1815,0.00587147623,0
7483,1217,2084,0.00549979881,0
7484,1217,2140,0.00217960281,0
7485,1218,1468,0.00276758035,0
7486,1218,1469,0.02928775860,0
7487,1218,1983,0.01114361942,0
7488,1218,1986,0.03183935192,0
7489,1219,543,0.00522841131,0
7490,1219,1137,0.00574720771,0
7491,1219,1220,0.00480353148,0
7492,1219,1947,0.00227045264,0
7493,1219,2006,0.00334510971,0
7494,1220,357,0.00090158399,0
7495,1220,1137,0.00091708503,0
7496,1220,1138,0.00420261232,0
7497,1220,1219,0.00480353148,0
7498,1220,1392,0.00745965914,0
7499,1220,1947,0.00645535418,0
7500,1221,497,0.00599024944,0
7501,1221,1460,0.01316828838,0
7502,1221,1948,0.00609243216,0
7503,1222,643,0.00076379249,0
7504,1222,658,0.00500417230,0
7505,1222,1223,0.00306206428,0
7506,1222,1780,0.00500822623,0
7507,1222,1959,0.00382529893,0
7508,1223,643,0.00348907557,0
7509,1223,651,0.00000000000,1
7510,1223,1222,0.00306206428,0
7511,1223,1236,0.00000000000,1
7512,1223,1373,0.00547385956,0
7513,1223,1779,0.00349393446,0
7514,1223,1780,0.00241140072,0
7515,1224,1075,0.00000000000,1
7516,1224,1275,0.00000000000,1
7517,1224,1276,0.00310744501,0
7518,1224,1279,0.00617659838,0
7519,1224,1524,0.00616785636,0
7520,1224,2150,0.00309737467,0
7521,1225,954,0.00000000000,1
7522,1225,955,0.00090584416,0
7523,1225,1166,0.00540856596,0
7524,1225,1226,0.00226158004,0
7525,1225,1243,0.00000000000,1
7526,1225,1973,0.00426281510,0
7527,1226,955,0.00513744489,0
7528,1226,1225,0.00226158004,0
7529,1226,1230,0.00000000000,1
7530,1226,1243,0.00514152627,0
7531,1226,1244,0.00225589850,0
7532,1226,1973,0.00000000000,1
7533,1227,1075,0.00756740771,0
7534,1227,1228,0.00767513709,0
7535,1227,1525,0.00158960250,0
7536,1227,1526,0.00151741290,0
7537,1228,1227,0.00767513709,0
7538,1228,1294,0.00773473516,0
7539,1228,1526,0.00317753557,0
7540,1228,1778,0.00000000000,1
7541,1229,570,0.00000000000,1
7542,1229,676,0.00617064871,0
